7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
3	17
3	17
3	17
3	17
7	17
3	17
3	17
3	17
3	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
7	17
3	19
3	19
3	19
3	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
4	19
4	19
4	19
4	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
7	19
3	1
3	1
3	1
3	1
7	1
3	1
3	1
3	1
3	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
7	1
